ID_UNIDADE;ID_UNIDADE_RESPONSAVEL;NOME;SIGLA;NOME_COMPLETO;SETOR
149;146;REI - COORD GERAL DE GESTAO E CONTROLE ADM;REI;REITORIA;COORD GERAL DE GESTAO E CONTROLE ADM
168;165;REI - COORD GERAL DE INFRAESTRUTURA E TELECOMU;REI;REITORIA;COORD GERAL DE INFRAESTRUTURA E TELECOMU
157;156;REI - COORD GERAL DE PROJ E OBRAS DE ENGENHARI;REI;REITORIA;COORD GERAL DE PROJ E OBRAS DE ENGENHARI
169;165;REI - COORD GERAL DE SEGURANCA DE TI;REI;REITORIA;COORD GERAL DE SEGURANCA DE TI
167;165;REI - COORD GERAL DE SISTEMAS DE INFORMACAO;REI;REITORIA;COORD GERAL DE SISTEMAS DE INFORMACAO
166;165;REI - COORD GERAL DE SUPORTE E SERVICOS DE TI;REI;REITORIA;COORD GERAL DE SUPORTE E SERVICOS DE TI
140;136;REI - DIR DE REL EMPRESARIAIS E EXT COMUNITARI;REI;REITORIA;DIR DE REL EMPRESARIAIS E EXT COMUNITARI
146;144;REI - DIRETORIA DE ADMINISTRACAO E ORCAMENTO;REI;REITORIA;DIRETORIA DE ADMINISTRACAO E ORCAMENTO
115;110;REI - DIRETORIA DE EDUCACAO A DISTANCIA;REI;REITORIA;DIRETORIA DE EDUCACAO A DISTANCIA
113;110;REI - DIRETORIA DE ENSINO TECNICO;REI;REITORIA;DIRETORIA DE ENSINO TECNICO
142;136;REI - DIRETORIA DE EXTENSAO TECNOLOGICA;REI;REITORIA;DIRETORIA DE EXTENSAO TECNOLOGICA
158;154;REI - DIRETORIA DE GESTAO DE PESSOAS;REI;REITORIA;DIRETORIA DE GESTAO DE PESSOAS
114;110;REI - DIRETORIA DE GRADUACAO;REI;REITORIA;DIRETORIA DE GRADUACAO
134;132;REI - DIRETORIA DE PESQUISA;REI;REITORIA;DIRETORIA DE PESQUISA
156;154;REI - DIRETORIA DE PLANEJAMENTO;REI;REITORIA;DIRETORIA DE PLANEJAMENTO
1295;1293;REI - DIRETORIA DE PLANEJAMENTO E NEGOCIOS PI;REI;REITORIA;DIRETORIA DE PLANEJAMENTO E NEGOCIOS PI
135;132;REI - DIRETORIA DE POS-GRADUACAO;REI;REITORIA;DIRETORIA DE POS-GRADUACAO
165;154;REI - DIRETORIA DE TECNOLOGIA DA INFORMACAO;REI;REITORIA;DIRETORIA DE TECNOLOGIA DA INFORMACAO
1293;1274;REI - DIRETORIA GERAL DO POLO DE INOVACAO;REI;REITORIA;DIRETORIA GERAL DO POLO DE INOVACAO
1296;1293;REI - GERENCIA DE PROCESSOS E PROJETOS PI;REI;REITORIA;GERENCIA DE PROCESSOS E PROJETOS PI
1275;1293;REI - GERENCIA DE RECURSOS INSTITUCIONAIS DO POLO DE INOVACAO;REI;REITORIA;GERENCIA DE RECURSOS INSTITUCIONAIS DO POLO DE INOVACAO
107;1280;REI - REITORIA - ASSESSORIA DE COMUNICAÄ«O SOCIAL;REI;REITORIA;REITORIA - ASSESSORIA DE COMUNICAÄ«O SOCIAL
106;1280;REI - REITORIA - ASSESSORIA PROCESSUAL;REI;REITORIA;REITORIA - ASSESSORIA PROCESSUAL
105;1280;REI - REITORIA - ASSESSORIA TECNICA;REI;REITORIA;REITORIA - ASSESSORIA TECNICA
170;1280;REI - REITORIA - AUDITORIA INTERNA DO IFES;REI;REITORIA;REITORIA - AUDITORIA INTERNA DO IFES
109;1280;REI - REITORIA - COMISSAO DE ETICA;REI;REITORIA;REITORIA - COMISSAO DE ETICA
102;1280;REI - REITORIA - DIRETORIA EXECUTIVA;REI;REITORIA;REITORIA - DIRETORIA EXECUTIVA
101;1280;REI - REITORIA - GABINETE DA REITORIA;REI;REITORIA;REITORIA - GABINETE DA REITORIA
104;1280;REI - REITORIA - OUVIDORIA;REI;REITORIA;REITORIA - OUVIDORIA
1274;1280;REI - REITORIA - POLO DE INOVAÄ«O VIT‡RIA;REI;REITORIA;REITORIA - POLO DE INOVAÄ«O VIT‡RIA
108;1280;REI - REITORIA - PROCURADORIA FEDERAL;REI;REITORIA;REITORIA - PROCURADORIA FEDERAL
144;1280;REI - REITORIA - PRO-REITORIA DE ADMINISTRACAO E ORCAMENT;REI;REITORIA;REITORIA - PRO-REITORIA DE ADMINISTRACAO E ORCAMENT
154;1280;REI - REITORIA - PRO-REITORIA DE DESENVOLVIMENTO INSTITUC;REI;REITORIA;REITORIA - PRO-REITORIA DE DESENVOLVIMENTO INSTITUC
110;1280;REI - REITORIA - PRO-REITORIA DE ENSINO;REI;REITORIA;REITORIA - PRO-REITORIA DE ENSINO
136;1280;REI - REITORIA - PRO-REITORIA DE EXTENSAO;REI;REITORIA;REITORIA - PRO-REITORIA DE EXTENSAO
132;1280;REI - REITORIA - PRO-REITORIA DE PESQUISA E POS-GRADUACAO;REI;REITORIA;REITORIA - PRO-REITORIA DE PESQUISA E POS-GRADUACAO
122;121;REI - SECRETARIA ACADEMICA;REI;REITORIA;SECRETARIA ACADEMICA
145;144;REI - SECRETARIA DA PROAD;REI;REITORIA;SECRETARIA DA PROAD
155;154;REI - SECRETARIA DA PRODI;REI;REITORIA;SECRETARIA DA PRODI
111;110;REI - SECRETARIA DA PROEN;REI;REITORIA;SECRETARIA DA PROEN
137;136;REI - SECRETARIA DA PROEX;REI;REITORIA;SECRETARIA DA PROEX
133;132;REI - SECRETARIA DA PRPPG;REI;REITORIA;SECRETARIA DA PRPPG
138;136;REI - SECRETARIA DE CULTURA E DIFUSAO;REI;REITORIA;SECRETARIA DE CULTURA E DIFUSAO
112;110;REI - SECRETARIA DE REGISTRO DE DIPLOMAS;REI;REITORIA;SECRETARIA DE REGISTRO DE DIPLOMAS
117;116;REI - SECRETARIA DO CEFOR;REI;REITORIA;SECRETARIA DO CEFOR
1294;1293;REI - SECRETARIA EXECUTIVA DO POLO DE INOVACAO;REI;REITORIA;SECRETARIA EXECUTIVA DO POLO DE INOVACAO
129;127;REI - SETOR DE ESTAGIO;REI;REITORIA;SETOR DE ESTAGIO
131;130;REI - SETOR DE LABORATORIO;REI;REITORIA;SETOR DE LABORATORIO
128;127;REI - SETOR DE SELECAO;REI;REITORIA;SETOR DE SELECAO
1006;1004;SER - AUDITORIA INTERNA_SERRA;SER;CAMPUS SERRA;AUDITORIA INTERNA_SERRA
1279;1039;SER - COORD CURSO TEC EM MANUT E SUP INFORMATICA;SER;CAMPUS SERRA;COORD CURSO TEC EM MANUT E SUP INFORMATICA
1025;1015;SER - COORD DE ALMOXARIFADO;SER;CAMPUS SERRA;COORD DE ALMOXARIFADO
1049;1048;SER - COORD DE APOIO AO ENSINO;SER;CAMPUS SERRA;COORD DE APOIO AO ENSINO
1052;1048;SER - COORD DE ATEND MULTIDISCIPLINAR;SER;CAMPUS SERRA;COORD DE ATEND MULTIDISCIPLINAR
1050;1048;SER - COORD DE BIBLIOTECA;SER;CAMPUS SERRA;COORD DE BIBLIOTECA
1011;1009;SER - COORD DE CADASTRO E BENEFICIOS;SER;CAMPUS SERRA;COORD DE CADASTRO E BENEFICIOS
1008;1004;SER - COORD DE COMUNIC SOCIAL E EVENTOS;SER;CAMPUS SERRA;COORD DE COMUNIC SOCIAL E EVENTOS
1018;1015;SER - COORD DE CONTABILIDADE;SER;CAMPUS SERRA;COORD DE CONTABILIDADE
1028;1026;SER - COORD DE CURSOS E PROGRAMAS DE POS-GRADU;SER;CAMPUS SERRA;COORD DE CURSOS E PROGRAMAS DE POS-GRADU
1022;1015;SER - COORD DE ENG E MANUT;SER;CAMPUS SERRA;COORD DE ENG E MANUT
1017;1015;SER - COORD DE EXEC ORC E FIN;SER;CAMPUS SERRA;COORD DE EXEC ORC E FIN
1030;1026;SER - COORD DE EXTENSAO;SER;CAMPUS SERRA;COORD DE EXTENSAO
1041;1039;SER - COORD DE FORMACAO GERAL;SER;CAMPUS SERRA;COORD DE FORMACAO GERAL
1019;1015;SER - COORD DE GESTAO DE CONTRATOS;SER;CAMPUS SERRA;COORD DE GESTAO DE CONTRATOS
1046;1039;SER - COORD DE GESTAO PEDAGOGICA;SER;CAMPUS SERRA;COORD DE GESTAO PEDAGOGICA
1031;1026;SER - COORD DE INTEG CAMPUS-COMUNIDADE;SER;CAMPUS SERRA;COORD DE INTEG CAMPUS-COMUNIDADE
1036;1026;SER - COORD DE LABORATORIOS;SER;CAMPUS SERRA;COORD DE LABORATORIOS
1013;1009;SER - COORD DE LEGISL E NORMAS DE PESSOAL;SER;CAMPUS SERRA;COORD DE LEGISL E NORMAS DE PESSOAL
1020;1015;SER - COORD DE LICIT E COMPRAS;SER;CAMPUS SERRA;COORD DE LICIT E COMPRAS
1012;1009;SER - COORD DE PAGAMENTO DE PESSOAS;SER;CAMPUS SERRA;COORD DE PAGAMENTO DE PESSOAS
1024;1015;SER - COORD DE PATRIMONIO;SER;CAMPUS SERRA;COORD DE PATRIMONIO
1027;1026;SER - COORD DE PESQUISA;SER;CAMPUS SERRA;COORD DE PESQUISA
1040;1039;SER - COORD DE PLANEJ ACADEMICO;SER;CAMPUS SERRA;COORD DE PLANEJ ACADEMICO
1016;1015;SER - COORD DE PROTOCOLO E ARQUIVO;SER;CAMPUS SERRA;COORD DE PROTOCOLO E ARQUIVO
1051;1048;SER - COORD DE RECURSOS DIDATICOS;SER;CAMPUS SERRA;COORD DE RECURSOS DIDATICOS
1047;1039;SER - COORD DE REGISTRO ACADEMICO;SER;CAMPUS SERRA;COORD DE REGISTRO ACADEMICO
1010;1009;SER - COORD DE SELECAO E DESENV DE PESSOAS;SER;CAMPUS SERRA;COORD DE SELECAO E DESENV DE PESSOAS
1021;1015;SER - COORD DE SERV AUX E TRANSP;SER;CAMPUS SERRA;COORD DE SERV AUX E TRANSP
1007;1004;SER - COORD DE TI;SER;CAMPUS SERRA;COORD DE TI
1042;1039;SER - COORD DO CURSO DE ENG DE CONT E AUTOM;SER;CAMPUS SERRA;COORD DO CURSO DE ENG DE CONT E AUTOM
1289;1039;SER - COORD DO CURSO MESTRADO ENG CONT E AUTOM;SER;CAMPUS SERRA;COORD DO CURSO MESTRADO ENG CONT E AUTOM
1043;1039;SER - COORD DO CURSO SUP EM INFORMATICA;SER;CAMPUS SERRA;COORD DO CURSO SUP EM INFORMATICA
1044;1039;SER - COORD DO CURSO TEC EM AUT IND;SER;CAMPUS SERRA;COORD DO CURSO TEC EM AUT IND
1045;1039;SER - COORD DO CURSO TEC EM INF;SER;CAMPUS SERRA;COORD DO CURSO TEC EM INF
1015;1014;SER - COORD GERAL DE ADM, ORC E FIN;SER;CAMPUS SERRA;COORD GERAL DE ADM, ORC E FIN
1048;1037;SER - COORD GERAL DE ASSISTENCIA A COMUNIDADE;SER;CAMPUS SERRA;COORD GERAL DE ASSISTENCIA A COMUNIDADE
1039;1037;SER - COORD GERAL DE ENSINO;SER;CAMPUS SERRA;COORD GERAL DE ENSINO
1009;1004;SER - COORD GERAL DE GESTAO DE PESSOAS;SER;CAMPUS SERRA;COORD GERAL DE GESTAO DE PESSOAS
1014;1004;SER - DIR DE ADM E PLANEJ;SER;CAMPUS SERRA;DIR DE ADM E PLANEJ
1037;1004;SER - DIR DE ENSINO;SER;CAMPUS SERRA;DIR DE ENSINO
1026;1004;SER - DIR DE PESQ, POS-GRAD E EXT;SER;CAMPUS SERRA;DIR DE PESQ, POS-GRAD E EXT
1004;1003;SER - DIRETORIA GERAL CAMPUS SERRA;SER;CAMPUS SERRA;DIRETORIA GERAL CAMPUS SERRA
1033;1031;SER - EXTENSAO COMUNITARIA;SER;CAMPUS SERRA;EXTENSAO COMUNITARIA
1035;1031;SER - EXTENSAO TECNOLOGICA;SER;CAMPUS SERRA;EXTENSAO TECNOLOGICA
1005;1004;SER - GABINETE DO DG SERRA;SER;CAMPUS SERRA;GABINETE DO DG SERRA
1032;1031;SER - INTEG ESTAGIO-EMPRESA;SER;CAMPUS SERRA;INTEG ESTAGIO-EMPRESA
1023;1022;SER - OBRAS E MANUT;SER;CAMPUS SERRA;OBRAS E MANUT
1029;1026;SER - POLO/NUCLEO DE EDUC AMB;SER;CAMPUS SERRA;POLO/NUCLEO DE EDUC AMB
1038;1037;SER - PROTOCOLO ACADEMICO;SER;CAMPUS SERRA;PROTOCOLO ACADEMICO
1034;1031;SER - RELACOES EMPRESARIAIS;SER;CAMPUS SERRA;RELACOES EMPRESARIAIS
972;970;SMT - AUDITORIA INTERNA;SMT;CAMPUS SAO MATEUS;AUDITORIA INTERNA
976;1258;SMT - COORD DE ALMOXARIFADO E PATRIMONIO;SMT;CAMPUS SAO MATEUS;COORD DE ALMOXARIFADO E PATRIMONIO
999;998;SMT - COORD DE APOIO AO ENSINO;SMT;CAMPUS SAO MATEUS;COORD DE APOIO AO ENSINO
1002;998;SMT - COORD DE ATEND MULTIDISCIPLINAR;SMT;CAMPUS SAO MATEUS;COORD DE ATEND MULTIDISCIPLINAR
1000;998;SMT - COORD DE BIBLIOTECA;SMT;CAMPUS SAO MATEUS;COORD DE BIBLIOTECA
1254;1252;SMT - COORD DE CADASTRO E BENEFICIOS;SMT;CAMPUS SAO MATEUS;COORD DE CADASTRO E BENEFICIOS
1251;970;SMT - COORD DE COMUNIC SOCIAL E EVENTOS;SMT;CAMPUS SAO MATEUS;COORD DE COMUNIC SOCIAL E EVENTOS
1261;1258;SMT - COORD DE CONTABILIDADE;SMT;CAMPUS SAO MATEUS;COORD DE CONTABILIDADE
979;977;SMT - COORD DE CURSOS E PROGRAMAS DE POS-GRAD;SMT;CAMPUS SAO MATEUS;COORD DE CURSOS E PROGRAMAS DE POS-GRAD
974;1258;SMT - COORD DE ENG E MANUT;SMT;CAMPUS SAO MATEUS;COORD DE ENG E MANUT
1260;1258;SMT - COORD DE EXEC ORC E FIN;SMT;CAMPUS SAO MATEUS;COORD DE EXEC ORC E FIN
981;977;SMT - COORD DE EXTENSAO;SMT;CAMPUS SAO MATEUS;COORD DE EXTENSAO
992;990;SMT - COORD DE FORMACAO GERAL;SMT;CAMPUS SAO MATEUS;COORD DE FORMACAO GERAL
1262;1258;SMT - COORD DE GESTAO DE CONTRATOS;SMT;CAMPUS SAO MATEUS;COORD DE GESTAO DE CONTRATOS
996;990;SMT - COORD DE GESTAO PEDAGOGICA;SMT;CAMPUS SAO MATEUS;COORD DE GESTAO PEDAGOGICA
982;977;SMT - COORD DE INTEGRACAO CAMPUS-COMUNIDADE;SMT;CAMPUS SAO MATEUS;COORD DE INTEGRACAO CAMPUS-COMUNIDADE
987;977;SMT - COORD DE LABORATORIOS;SMT;CAMPUS SAO MATEUS;COORD DE LABORATORIOS
1256;1252;SMT - COORD DE LEGISL E NORMAS DE PESSOAL;SMT;CAMPUS SAO MATEUS;COORD DE LEGISL E NORMAS DE PESSOAL
1263;1258;SMT - COORD DE LICITACOES E COMPRAS;SMT;CAMPUS SAO MATEUS;COORD DE LICITACOES E COMPRAS
1255;1252;SMT - COORD DE PAGAMENTO DE PESSOAS;SMT;CAMPUS SAO MATEUS;COORD DE PAGAMENTO DE PESSOAS
978;977;SMT - COORD DE PESQ;SMT;CAMPUS SAO MATEUS;COORD DE PESQ
991;990;SMT - COORD DE PLANEJ ACADEMICO;SMT;CAMPUS SAO MATEUS;COORD DE PLANEJ ACADEMICO
1259;1258;SMT - COORD DE PROTOCOLO E ARQUIVO;SMT;CAMPUS SAO MATEUS;COORD DE PROTOCOLO E ARQUIVO
1001;998;SMT - COORD DE REC DIDATICOS;SMT;CAMPUS SAO MATEUS;COORD DE REC DIDATICOS
997;990;SMT - COORD DE REG ACADEMICO;SMT;CAMPUS SAO MATEUS;COORD DE REG ACADEMICO
1253;1252;SMT - COORD DE SELECAO E DESENV DE PESSOAS;SMT;CAMPUS SAO MATEUS;COORD DE SELECAO E DESENV DE PESSOAS
1264;1258;SMT - COORD DE SERV AUX E TRANSP;SMT;CAMPUS SAO MATEUS;COORD DE SERV AUX E TRANSP
973;970;SMT - COORD DE TI;SMT;CAMPUS SAO MATEUS;COORD DE TI
993;990;SMT - COORD DO CURSO DE ENG MEC;SMT;CAMPUS SAO MATEUS;COORD DO CURSO DE ENG MEC
995;990;SMT - COORD DO CURSO TEC EM ELETROTECNICA;SMT;CAMPUS SAO MATEUS;COORD DO CURSO TEC EM ELETROTECNICA
994;990;SMT - COORD DO CURSO TEC EM MEC;SMT;CAMPUS SAO MATEUS;COORD DO CURSO TEC EM MEC
1258;1257;SMT - COORD GERAL DE ADM, ORC E FIN;SMT;CAMPUS SAO MATEUS;COORD GERAL DE ADM, ORC E FIN
998;988;SMT - COORD GERAL DE ASSIST A COMUNIDADE;SMT;CAMPUS SAO MATEUS;COORD GERAL DE ASSIST A COMUNIDADE
990;988;SMT - COORD GERAL DE ENSINO;SMT;CAMPUS SAO MATEUS;COORD GERAL DE ENSINO
1252;970;SMT - COORD GERAL DE GESTAO DE PESSOAS;SMT;CAMPUS SAO MATEUS;COORD GERAL DE GESTAO DE PESSOAS
1257;970;SMT - DIR DE ADM E PLANEJ;SMT;CAMPUS SAO MATEUS;DIR DE ADM E PLANEJ
988;970;SMT - DIR DE ENSINO;SMT;CAMPUS SAO MATEUS;DIR DE ENSINO
977;970;SMT - DIR DE PESQ, POS-GRAD E EXT;SMT;CAMPUS SAO MATEUS;DIR DE PESQ, POS-GRAD E EXT
970;969;SMT - Diretoria Geral SMT;SMT;CAMPUS SAO MATEUS;Diretoria Geral SMT
984;982;SMT - EXTENSAO COMUNITARIA;SMT;CAMPUS SAO MATEUS;EXTENSAO COMUNITARIA
986;982;SMT - EXTENSAO TECNOLOGICA;SMT;CAMPUS SAO MATEUS;EXTENSAO TECNOLOGICA
971;970;SMT - GABINETE DO DG SMT;SMT;CAMPUS SAO MATEUS;GABINETE DO DG SMT
983;982;SMT - INTEG ESTAGIO-EMPRESA;SMT;CAMPUS SAO MATEUS;INTEG ESTAGIO-EMPRESA
975;974;SMT - OBRAS E MANUT;SMT;CAMPUS SAO MATEUS;OBRAS E MANUT
980;977;SMT - POLO/NUCLEO DE EDUC AMB;SMT;CAMPUS SAO MATEUS;POLO/NUCLEO DE EDUC AMB
989;988;SMT - PROTOCOLO ACADEMICO;SMT;CAMPUS SAO MATEUS;PROTOCOLO ACADEMICO
985;982;SMT - RELACOES EMPRESARIAIS;SMT;CAMPUS SAO MATEUS;RELACOES EMPRESARIAIS
929;926;STA - ANIMAIS DE GRANDE PORTE;STA;CAMPUS SANTA TERESA;ANIMAIS DE GRANDE PORTE
928;926;STA - ANIMAIS DE MEDIO PORTE;STA;CAMPUS SANTA TERESA;ANIMAIS DE MEDIO PORTE
927;926;STA - ANIMAIS DE PEQ PORTE;STA;CAMPUS SANTA TERESA;ANIMAIS DE PEQ PORTE
935;920;STA - AQUICULTURA;STA;CAMPUS SANTA TERESA;AQUICULTURA
900;898;STA - AUDITORIA INTERNA ST;STA;CAMPUS SANTA TERESA;AUDITORIA INTERNA ST
931;930;STA - CARNES;STA;CAMPUS SANTA TERESA;CARNES
936;920;STA - COOPERATIVA;STA;CAMPUS SANTA TERESA;COOPERATIVA
968;961;STA - COORD AMBULATORIAL;STA;CAMPUS SANTA TERESA;COORD AMBULATORIAL
921;920;STA - COORD DE AGRICULTURA;STA;CAMPUS SANTA TERESA;COORD DE AGRICULTURA
930;920;STA - COORD DE AGROINDUSTRIA;STA;CAMPUS SANTA TERESA;COORD DE AGROINDUSTRIA
966;961;STA - COORD DE ALIMENTACAO E NUTRICAO;STA;CAMPUS SANTA TERESA;COORD DE ALIMENTACAO E NUTRICAO
919;909;STA - COORD DE ALMOXARIFADO;STA;CAMPUS SANTA TERESA;COORD DE ALMOXARIFADO
962;961;STA - COORD DE APOIO AO ENSINO;STA;CAMPUS SANTA TERESA;COORD DE APOIO AO ENSINO
965;961;STA - COORD DE ATEN MULTIDISCIPLINAR;STA;CAMPUS SANTA TERESA;COORD DE ATEN MULTIDISCIPLINAR
963;961;STA - COORD DE BIBLIOTECA;STA;CAMPUS SANTA TERESA;COORD DE BIBLIOTECA
905;903;STA - COORD DE CADASTRO E BENEFICIOS;STA;CAMPUS SANTA TERESA;COORD DE CADASTRO E BENEFICIOS
902;898;STA - COORD DE COMUNIC SOCIAL E EVENTOS;STA;CAMPUS SANTA TERESA;COORD DE COMUNIC SOCIAL E EVENTOS
912;909;STA - COORD DE CONTABILIDADE;STA;CAMPUS SANTA TERESA;COORD DE CONTABILIDADE
939;937;STA - COORD DE CURSOS E PROGRAMAS DE POS-GRAD;STA;CAMPUS SANTA TERESA;COORD DE CURSOS E PROGRAMAS DE POS-GRAD
916;909;STA - COORD DE ENG E MANUT;STA;CAMPUS SANTA TERESA;COORD DE ENG E MANUT
911;909;STA - COORD DE EXEC ORC E FIN;STA;CAMPUS SANTA TERESA;COORD DE EXEC ORC E FIN
941;937;STA - COORD DE EXTENSAO;STA;CAMPUS SANTA TERESA;COORD DE EXTENSAO
952;950;STA - COORD DE FORMACAO GERAL;STA;CAMPUS SANTA TERESA;COORD DE FORMACAO GERAL
913;909;STA - COORD DE GESTAO DE CONTRATOS;STA;CAMPUS SANTA TERESA;COORD DE GESTAO DE CONTRATOS
959;950;STA - COORD DE GESTAO PEDAGOGICA;STA;CAMPUS SANTA TERESA;COORD DE GESTAO PEDAGOGICA
942;937;STA - COORD DE INTEG CAMPUS-COMUNIDADE;STA;CAMPUS SANTA TERESA;COORD DE INTEG CAMPUS-COMUNIDADE
967;961;STA - COORD DE INTERNATO;STA;CAMPUS SANTA TERESA;COORD DE INTERNATO
947;937;STA - COORD DE LABORATORIOS;STA;CAMPUS SANTA TERESA;COORD DE LABORATORIOS
907;903;STA - COORD DE LEGISL E NORMAS DE PESSOAS;STA;CAMPUS SANTA TERESA;COORD DE LEGISL E NORMAS DE PESSOAS
914;909;STA - COORD DE LICITACOES E COMPRAS;STA;CAMPUS SANTA TERESA;COORD DE LICITACOES E COMPRAS
906;903;STA - COORD DE PAGAMENTO DE PESSOAS;STA;CAMPUS SANTA TERESA;COORD DE PAGAMENTO DE PESSOAS
918;909;STA - COORD DE PATRIMONIO;STA;CAMPUS SANTA TERESA;COORD DE PATRIMONIO
938;937;STA - COORD DE PESQUISA;STA;CAMPUS SANTA TERESA;COORD DE PESQUISA
951;950;STA - COORD DE PLANEJ ACADEMICO;STA;CAMPUS SANTA TERESA;COORD DE PLANEJ ACADEMICO
910;909;STA - COORD DE PROTOCOLO E ARQUIVO;STA;CAMPUS SANTA TERESA;COORD DE PROTOCOLO E ARQUIVO
964;961;STA - COORD DE RECURSOS DIDATICOS;STA;CAMPUS SANTA TERESA;COORD DE RECURSOS DIDATICOS
960;950;STA - COORD DE REGISTRO ACADEMICO;STA;CAMPUS SANTA TERESA;COORD DE REGISTRO ACADEMICO
904;903;STA - COORD DE SELECAO E DESENV DE PESSOAS;STA;CAMPUS SANTA TERESA;COORD DE SELECAO E DESENV DE PESSOAS
915;909;STA - COORD DE SERV AUX E TRANSP;STA;CAMPUS SANTA TERESA;COORD DE SERV AUX E TRANSP
901;898;STA - COORD DE TI;STA;CAMPUS SANTA TERESA;COORD DE TI
926;920;STA - COORD DE ZOOTECNIA;STA;CAMPUS SANTA TERESA;COORD DE ZOOTECNIA
953;950;STA - Coord do Curso de Agronomia;STA;CAMPUS SANTA TERESA;Coord do Curso de Agronomia
954;950;STA - Coord do Curso de Lic em Cien Biologicas;STA;CAMPUS SANTA TERESA;Coord do Curso de Lic em Cien Biologicas
958;950;STA - COORD DO CURSO TEC EM AGROINDUSTRIA;STA;CAMPUS SANTA TERESA;COORD DO CURSO TEC EM AGROINDUSTRIA
957;950;STA - COORD DO CURSO TEC EM AGROPECUARIA;STA;CAMPUS SANTA TERESA;COORD DO CURSO TEC EM AGROPECUARIA
956;950;STA - COORD DO CURSO TEC EM MEIO AMB;STA;CAMPUS SANTA TERESA;COORD DO CURSO TEC EM MEIO AMB
955;950;STA - COORD DO CURSO TECN EM ANALISE E DESEN;STA;CAMPUS SANTA TERESA;COORD DO CURSO TECN EM ANALISE E DESEN
909;908;STA - COORD GERAL DE ADM, ORC E FIN;STA;CAMPUS SANTA TERESA;COORD GERAL DE ADM, ORC E FIN
961;948;STA - COORD GERAL DE ASSIST A COMUNIDADE;STA;CAMPUS SANTA TERESA;COORD GERAL DE ASSIST A COMUNIDADE
950;948;STA - COORD GERAL DE ENSINO;STA;CAMPUS SANTA TERESA;COORD GERAL DE ENSINO
920;908;STA - COORD GERAL DE GESTAO DE CAMPO;STA;CAMPUS SANTA TERESA;COORD GERAL DE GESTAO DE CAMPO
903;898;STA - COORD GERAL DE GESTAO DE PESSOAS;STA;CAMPUS SANTA TERESA;COORD GERAL DE GESTAO DE PESSOAS
923;921;STA - CULTURAS ANUAIS;STA;CAMPUS SANTA TERESA;CULTURAS ANUAIS
924;921;STA - CULTURAS PERENES;STA;CAMPUS SANTA TERESA;CULTURAS PERENES
908;898;STA - DIR DE ADM E PLANEJ;STA;CAMPUS SANTA TERESA;DIR DE ADM E PLANEJ
948;898;STA - DIR DE ENSINO;STA;CAMPUS SANTA TERESA;DIR DE ENSINO
937;898;STA - DIR DE PESQ, POS-GRAD E EXT;STA;CAMPUS SANTA TERESA;DIR DE PESQ, POS-GRAD E EXT
898;897;STA - DIRETORIA GERAL SANTA TERESA;STA;CAMPUS SANTA TERESA;DIRETORIA GERAL SANTA TERESA
944;942;STA - EXTENSAO COMUNITARIA;STA;CAMPUS SANTA TERESA;EXTENSAO COMUNITARIA
946;942;STA - EXTENSAO TECNOLOGICA;STA;CAMPUS SANTA TERESA;EXTENSAO TECNOLOGICA
899;898;STA - GABINETE DO DG STA;STA;CAMPUS SANTA TERESA;GABINETE DO DG STA
943;942;STA - INTEGRACAO ESTAGIO-EMPRESA;STA;CAMPUS SANTA TERESA;INTEGRACAO ESTAGIO-EMPRESA
932;930;STA - LATICINIOS;STA;CAMPUS SANTA TERESA;LATICINIOS
934;920;STA - MECANIZACAO RURAL;STA;CAMPUS SANTA TERESA;MECANIZACAO RURAL
917;916;STA - OBRAS E MANUT;STA;CAMPUS SANTA TERESA;OBRAS E MANUT
922;921;STA - OLERICULTURA;STA;CAMPUS SANTA TERESA;OLERICULTURA
940;937;STA - POLO/NUCLEO DE EDUC AMB;STA;CAMPUS SANTA TERESA;POLO/NUCLEO DE EDUC AMB
949;948;STA - PROTOCOLO ACADEMICO;STA;CAMPUS SANTA TERESA;PROTOCOLO ACADEMICO
945;942;STA - RELACOES EMPRESARIAIS;STA;CAMPUS SANTA TERESA;RELACOES EMPRESARIAIS
933;930;STA - VEGETAIS;STA;CAMPUS SANTA TERESA;VEGETAIS
925;921;STA - VIVEIROS;STA;CAMPUS SANTA TERESA;VIVEIROS
1224;1221;VIA - COORD DE ADM E PLANEJ;VIA;CAMPUS AVANCADO DE VIANA;COORD DE ADM E PLANEJ
1228;1225;VIA - COORD DE ATEND MULTIDISCIPLINAR;VIA;CAMPUS AVANCADO DE VIANA;COORD DE ATEND MULTIDISCIPLINAR
1226;1225;VIA - COORD DE BIBLIOTECA;VIA;CAMPUS AVANCADO DE VIANA;COORD DE BIBLIOTECA
1227;1225;VIA - COORD DE REGISTRO ACADEMICO;VIA;CAMPUS AVANCADO DE VIANA;COORD DE REGISTRO ACADEMICO
1223;1221;VIA - COORD DE TI;VIA;CAMPUS AVANCADO DE VIANA;COORD DE TI
1230;1225;VIA - COORD DO CURSO TEC EM LOGISTICA;VIA;CAMPUS AVANCADO DE VIANA;COORD DO CURSO TEC EM LOGISTICA
1229;1225;VIA - COORD DO CURSO TECNOLOGO EM LOGISTICA;VIA;CAMPUS AVANCADO DE VIANA;COORD DO CURSO TECNOLOGO EM LOGISTICA
